order_id,ma_don,ma_cua_hang,ngay,ten_khach,so_dien_thoai,thanh_tien,nhan_vien,ghi_chu
23971,HD00998,MM023,06/07/2025,Nguyễn Thanh Oanh,0853995173,5990000,Anh Linh,Khách hẹn lấy sau
23972,HD00995,MM008,1-12-24,Võ Minh Khánh,0986 139 737,59337000,Chị Hiếu,Trả góp 0%
23973,HD00999,MM015,14/03/2026,Đặng Kim Khánh,0327417544,6490000,Chị Hiếu,
23974,HD01014,MM011,01/04/2026,Đặng Kim Khánh,0327 417 544,6490000,Chị Hà,
23975,MM012-0956,MM012,30/06/2026,Vũ Anh Sơn,0372591884,3161000,Chị Thu,Khách hẹn lấy sau
23976,HD00999,MM023,19/07/2025,Vũ Anh Sơn,0372591884,20204500,Chị Hoa,Đã xuất hóa đơn VAT
23977,HD01042,MM018,17-9-25,Vũ Anh Sơn,0372591884,,Chị Duy,Đã xuất hóa đơn VAT
23978,HD01021,MM017,2025.01.09,Hồ Quang Hoa,0910248263,99873000,Anh Lâm,
23979,MM008-0996,MM008,06/07/2024,Lý Văn Linh,0322048037,6490000,Anh Thảo,
23980,MM012-0957,MM012,,Lý Văn Linh,0322048037,35140500,Chị Vy,Trả góp 0%
23981,MM021-0961,MM021,10/11/2025,Nguyễn Ngọc Mỹ,,5841000,Anh Vy,Đã xuất hóa đơn VAT
23982,MM014-0980,MM014,04/02/2025,Nguyễn Ngọc Mỹ,0364 196 004,42723000,Anh Tú,
23983,MM015-1000,MM015,2026.07.16,Dang Thanh Phuc,0706 692 180,11990000,Chị An,Trả góp 0%
23984,MM020-0974,MM020,30/08/2026,Vũ Văn Yến,0865506994,40230000,Anh Đạt,Đã xuất hóa đơn VAT
23985,HD00977,MM005,11/03/2026,Hoàng Xuân Khoa,0831039746,9015500,Chị Lâm,
23986,HD01002,MM006,29/08/2025,Hoàng Xuân Khoa,0831039746,4990000,Chị Sơn,
23987,MM017-1022,MM017,13/07/2024,Lê Hoài Sơn,0986374656,5681000,Anh Tú,Khách hẹn lấy sau
23988,MM003-0975,MM003,26/05/2026,Lê Kim Bình,0781 222 513,18040500,Chị Sơn,Đã xuất hóa đơn VAT
23989,HD01085,MM019,2025.02.02,LÊ KIM BÌNH,0781222513,3591000,Chị Duy,Trả góp 0%
23990,HD00981,MM013,13/02/2025,Võ Thanh Khánh,0880592845,22990000,Chị Trang,
23991,MM005-0978,MM005,20-2-25,Ngô Ngọc Thảo,0863814168,7191000,Anh Phong,
23992,MM002-0989,MM002,29/04/2025,Ho Minh Hai,0835837524,5841000,Chị Nga,Đã xuất hóa đơn VAT
23993,MM002-0990,MM002,2025.07.04,Hồ Minh Hải,,405000,Anh Khoa,Đã xuất hóa đơn VAT
23994,HD00958,MM012,1-5-25,Le Anh Ngan,0344484525,22294500,Chị Vinh,Trả góp 0%
23995,HD01007,MM024,2026.02.26,Lê Anh Ngân,0344484525,46980000,Anh Thu,Trả góp 0%
23996,MM006-1003,MM006,03/09/2024,Lê Anh Ngân,,120000,Anh Lan,Trả góp 0%
23997,HD00979,MM005,22-3-26,Lê Anh Ngân,84344484525,9980000,Chị Cường,
23998,HD00982,MM013,22/07/2025,Hoàng Thị Quyên,,9990000,Chị Yến,
23999,HD01000,MM023,26/07/2024,HOÀNG THỊ QUYÊN,0386582745,7590500,Anh Trung,
24000,HD00975,MM020,23-1-26,Hồ Minh Lâm,0901755077,3490000,Chị Vy,Trả góp 0%
24001,HD01010,MM010,2025.06.15,Hồ Minh Lâm,0901 755 077,15505500,Anh Quyên,
24002,MM004-0987,MM004,2026.04.18,Huynh Van Oanh,0826446887,11990000,Anh Nga,
24003,MM003-0976,MM003,21/07/2024,Huỳnh Văn Oanh,0826446887,18990000,Anh Mai,Trả góp 0%
24004,HD00980,MM005,31/07/2024,Lý Hoài Long,0761311617,10791000,Anh Phương,Đã xuất hóa đơn VAT
24005,MM012-0959,MM012,22/08/2025,Đặng Văn Thu,0701597522,18990000,Chị Long,Trả góp 0%
24006,HD00969,MM016,26/09/2024,ĐẶNG TUẤN AN,0772196807,225000,Anh Đạt,Khách hẹn lấy sau
24007,HD01025,MM022,27/08/2026,Hoàng Văn Hoa,0988588501,7990000,Anh Yến,Khách hẹn lấy sau
24008,MM005-0981,MM005,04/06/2026,Hoàng Văn Hoa,0988588501,7990000,Chị Vy,
24009,MM011-1015,MM011,02/03/2026,Bùi Kim Tú,0887929978,7990000,Anh Tâm,
24010,HD00981,MM014,5-11-25,Bùi Kim Tú,0887929978,22970000,Chị Linh,Khách hẹn lấy sau
24011,HD00983,MM013,27/10/2025,Nguyen Ngoc Tu,84931312271,7490000,Anh Huy,
24012,HD00977,MM003,2024.07.27,Dương Thanh Quyên,84374559435,66582000,Chị Thắng,Khách hẹn lấy sau
24013,HD01001,MM015,29/10/2025,Nguyễn Hữu Hoa,0910 693 857,7990000,Anh Hiếu,
24014,HD00982,MM014,30/04/2025,Hoàng Ngọc Thu,0987261413,3580000,Anh Thảo,
24015,HD01026,MM022,02/10/2024,Ngô Bảo Lan,0764164079,4990000,Anh Long,Khách hẹn lấy sau
24016,HD01011,MM010,24/08/2025,Hồ Hữu Thu,84789197117,4990000,Anh Yến,Đã xuất hóa đơn VAT
24017,HD01016,MM011,2024.09.17,Đỗ Tuấn Linh,0792656945,190000,Chị Thu,
24018,HD00967,MM009,2024.09.02,Đỗ Tuấn Linh,0792656945,26590500,Chị Đạt,Đã xuất hóa đơn VAT
24019,HD01001,MM023,2025.12.29,VŨ HỮU NHUNG,0349840076,13681000,Chị Cường,Khách hẹn lấy sau
24020,HD01027,MM022,15/11/2024,Vũ Hữu Nhung,0349840076,5690500,Anh Yến,Trả góp 0%
24021,HD01017,MM011,12-3-25,Vũ Hữu Nhung,84349840076,36990000,Chị Yến,Đã xuất hóa đơn VAT
24022,MM009-0968,MM009,29-6-25,Phạm Hữu Nga,0391179571,19380500,Chị Hà,Khách hẹn lấy sau
24023,HD00983,MM014,16/07/2025,Phạm Hữu Nga,0391179571,5391000,Chị Hoa,Trả góp 0%
24024,MM002-0991,MM002,25/05/2025,Hoàng Hoài An,0363592149,10791000,Anh Mỹ,Đã xuất hóa đơn VAT
24025,HD01028,MM022,04/12/2025,Lý Gia Ngân,,4740500,Anh Lâm,Khách hẹn lấy sau
24026,MM014-0984,MM014,25-9-25,Hồ Hoài Nam,0858308700,6591000,Chị Cường,Khách hẹn lấy sau
24027,MM015-1002,MM015,24/04/2025,Hồ Hoài Nam,0858308700,33291000,,
24028,HD01003,MM015,03/12/2025,Hồ Hoài Nam,0858 308 700,2881000,Anh Lan,
24029,HD01043,MM018,2025.03.24,Võ Thị Linh,0830362063,6165500,Anh Tú,
24030,HD00970,MM016,06/08/2024,Đỗ Thị Sơn,0851493150,36990000,Anh Yến,Trả góp 0%
24031,MM005-0982,MM005,2024.12.20,Vu Ngoc Cuong,0347591363,9480000,Chị Quân,Trả góp 0%
24032,HD00983,MM005,05/08/2026,Vũ Ngọc Cường,0347591363,18990000,Chị Lan,
24033,HD00960,MM012,2026.08.27,Bùi Thị Quân,0360632783,8541000,Anh Lâm,
24034,HD00988,MM004,6-6-26,Bùi Thị Quân,0360632783,11990000,Chị Vinh,
24035,MM002-0992,MM002,28/06/2026,Võ Hoài Khoa,0890188860,21840500,Chị Ngân,
24036,MM011-1018,MM011,8-1-26,Lý Văn Nga,0370414718,2365500,Chị Cường,Khách hẹn lấy sau
24037,HD01089,MM001,21/07/2024,Lý Văn Nga,,79771500,Anh Trung,Đã xuất hóa đơn VAT
24038,MM014-0985,MM014,10-6-26,VŨ ĐỨC HẠNH,0824944268,30390500,Anh Lan,
24039,HD00969,MM009,01/09/2025,Dương Thanh Phong,84848634270,190000,Anh Trung,
24040,MM022-1029,MM022,07/05/2026,Đỗ Hoài Cường,0865143334,5391000,Chị Quân,Đã xuất hóa đơn VAT
24041,HD00986,MM014,31/01/2026,Đỗ Minh Lâm,0817058245,23581000,Chị Yến,
24042,HD00989,MM004,05/05/2025,Lý Bảo Duy,0767 793 302,,Chị Vy,
24043,HD00990,MM004,25/11/2025,Trần Kim Vy,0890322946,1701000,Chị Giang,
24044,HD01044,MM018,12-5-26,Tran Kim Vy,84890322946,17091000,Chị Tuyết,
24045,HD01008,MM024,2026.02.12,Trần Kim Vy,0890322946,20691000,Anh Bình,
24046,HD01090,MM001,2026.02.22,Nguyễn Gia Hà,0769183566,2990000,Chị Mỹ,Trả góp 0%
24047,HD00991,MM007,18/03/2026,Võ Kim Thắng,0941788662,4740500,Chị Duy,Khách hẹn lấy sau
24048,HD01086,MM019,17/03/2025,Vo Kim Thang,0941788662,11380000,Anh Khoa,Đã xuất hóa đơn VAT
24049,HD01045,MM018,20/05/2026,Võ Thanh Thắng,,5990000,Chị Huy,Đã xuất hóa đơn VAT
24050,HD00961,MM012,28/04/2026,Vo Thanh Thang,84980341713,1890000,Chị Quân,
24051,HD01087,MM019,2026.03.05,Lê Thị Sơn,0360640784,531000,Anh Bình,Trả góp 0%
24052,HD00984,MM013,12/04/2026,Lê Thị Sơn,,2840500,Chị Sơn,
24053,HD01091,MM001,28/04/2025,Dương Quang Tuyết,0372699158,750000,Anh Tú,Trả góp 0%
24054,MM020-0976,MM020,16/01/2025,Lý Thị Lâm,0784346210,48312000,Anh Bình,
24055,HD00987,MM014,14-8-26,Lý Thị Lâm,0784346210,4740500,,
24056,MM012-0962,MM012,25-3-25,Ly Thi Lam,0784346210,6490000,Chị An,
24057,MM024-1009,MM024,19-11-25,Hoang Xuan An,0818036123,9990000,Chị Đạt,Trả góp 0%
24058,MM013-0985,MM013,16/03/2025,Hoàng Xuân An,84818036123,14080500,Anh Trung,
24059,MM009-0970,MM009,18/12/2024,Huỳnh Xuân Nga,84830488884,18990000,Chị Sơn,
24060,HD01088,MM019,13/10/2024,Hoàng Minh Huy,84984519138,27990000,Anh Thu,
24061,HD00986,MM013,05/07/2024,Lê Kim Hà,0940099063,33291000,Chị Trang,Đã xuất hóa đơn VAT
24062,HD00963,MM012,15/01/2026,NGÔ KIM KHOA,0891664642,13023000,Chị Thắng,
24063,HD01019,MM011,30/04/2025,Ngô Kim Khoa,0891664642,2840500,Anh Long,Trả góp 0%
24064,HD01010,MM024,22/09/2025,Phan Văn Lan,0375028006,750000,Anh Trung,
24065,MM005-0984,MM005,17/08/2026,Võ Văn Mỹ,0939226101,83771000,Anh Vy,Đã xuất hóa đơn VAT
24066,HD01004,MM015,30/07/2025,Võ Văn Mỹ,0939226101,4131000,Anh Yến,Trả góp 0%
24067,MM001-1092,MM001,23/06/2026,Võ Văn Mỹ,0939226101,750000,Anh Lan,
24068,MM016-0971,MM016,31-8-26,Võ Văn Mỹ,0939226101,31990000,Anh Phong,Khách hẹn lấy sau
24069,HD01011,MM024,2024.10.23,Ngô Hữu Sơn,0370461001,19323000,Chị Linh,Trả góp 0%
24070,HD00962,MM021,22/07/2025,Dang Hoai Huy,0390013738,84622500,Anh Hiếu,
24071,HD01023,MM017,13/04/2025,Đặng Hoài Huy,0390 013 738,27990000,Anh Khoa,Khách hẹn lấy sau
24072,HD00972,MM016,22/09/2024,Phạm Gia Yến,0332261062,36268000,Anh Yến,Trả góp 0%
24073,HD01012,MM024,,Phạm Gia Yến,0332261062,10830500,,
24074,HD00978,MM003,27/02/2026,LÊ BẢO OANH,0857746197,1795500,Anh Bình,
24075,HD00988,MM014,14/08/2024,Vũ Minh Hoa,0812334128,3490000,Chị Mỹ,
24076,MM012-0964,MM012,14/04/2025,Vũ Minh Hoa,0812334128,11.731.000đ,Chị Cường,Đã xuất hóa đơn VAT
24077,HD00992,MM007,22/04/2025,Vu Minh Hoa,0812334128,7990000,Chị Hà,
24078,HD00987,MM013,17/09/2024,Dương Tuấn Vy,0814976820,18980000,,Đã xuất hóa đơn VAT
24079,MM021-0963,MM021,25/02/2026,Đỗ Thanh Nam,84368158404,10992500,Anh Tú,
24080,MM004-0991,MM004,7-6-25,Đỗ Thanh Nam,84368158404,6165500,,Trả góp 0%
24081,HD01089,MM019,09/01/2026,Đỗ Bảo Khoa,0349193948,4310000,Chị Trang,
24082,MM016-0973,MM016,2025.01.16,Do Bao Khoa,0349193948,250000,Anh Đạt,
24083,HD00964,MM021,18/06/2025,Đỗ Đức Yến,84812313156,7191000,Anh Yến,Đã xuất hóa đơn VAT
24084,MM010-1012,MM010,28/03/2026,Đỗ Đức Yến,,3315500,Anh Huy,Khách hẹn lấy sau
24085,MM008-0997,MM008,2025.10.02,Đỗ Đức Yến,0812313156,5690500,Anh Trung,Đã xuất hóa đơn VAT
24086,MM004-0992,MM004,18/11/2025,Hồ Thanh Mai,0360339071,11480000,Chị An,
24087,HD00988,MM013,30/09/2024,Pham Ngoc Linh,0915 171 918,12240000,Anh Mỹ,Khách hẹn lấy sau
24088,MM003-0979,MM003,18/09/2025,Phạm Ngọc Linh,0915171918,5990000,Anh Hiếu,Đã xuất hóa đơn VAT
24089,MM007-0993,MM007,28/05/2025,Phạm Ngọc Linh,0915171918,190000,Anh Đạt,
24090,HD00985,MM005,2026.04.22,Phạm Hữu Dung,0384 807 911,24861000,Chị Cường,Đã xuất hóa đơn VAT
24091,HD00998,MM008,14/11/2024,Bùi Gia Cường,0886463839,7401450,Chị Mỹ,
24092,HD01020,MM011,23/05/2025,Bui Gia Cuong,0886463839,190000,Chị Nam,Đã xuất hóa đơn VAT
24093,MM007-0994,MM007,22-4-26,Bùi Gia Cường,0886463839,8541000,Chị Giang,
24094,HD01093,MM001,23-8-24,Vu Minh Cuong,0912124225,59151500,Chị Tuyết,
24095,HD00965,MM012,06/09/2024,Hoàng Hữu Huy,0375268981,3790500,Chị Ngân,Khách hẹn lấy sau
24096,HD01021,MM011,3-1-25,Hoang Huu Huy,0375268981,19980000,Chị An,
24097,MM020-0977,MM020,29-5-26,Hoàng Anh Phong,0820636335,5690500,Anh Yến,Khách hẹn lấy sau
24098,HD01022,MM011,02/11/2024,Hoàng Đức Trung,,23980000,Anh Mai,
24099,HD00995,MM007,2025.11.27,Hoang Bao Tam,0935374558,2990000,Anh Huy,
24100,MM009-0971,MM009,25/06/2025,Hoàng Bảo Tâm,0935374558,50821500,Anh Lâm,Trả góp 0%
24101,MM015-1005,MM015,13/01/2025,Đặng Thanh Thu,84913549171,22990000,Chị Vy,Đã xuất hóa đơn VAT
24102,HD01046,MM018,19/07/2024,Lê Hoài Nam,0700114250,7990000,,Trả góp 0%
24103,HD00993,MM002,16/08/2026,Đặng Hữu Oanh,84796774400,36990000,Chị Quân,
24104,HD01094,MM001,2025.04.11,Pham Tuan My,0379565253,450000,Anh Tuyết,
24105,HD01002,MM023,15/11/2024,Đặng Gia Trang,0330837270,5391000,Anh Yến,
24106,HD01006,MM015,02/03/2026,Lý Tuấn Tuyết,84914546890,43426000,Anh Lâm,Trả góp 0%
24107,HD01030,MM022,16-7-25,LÝ MINH VY,0708941456,12980000,Chị Vy,
24108,HD00980,MM003,19/06/2025,Ly Thanh Dat,0361 986 576,27990000,Anh Vy,Trả góp 0%
24109,HD01023,MM011,07/05/2025,Lý Thanh Đạt,0361986576,6490000,Anh Lan,Đã xuất hóa đơn VAT
24110,MM001-1095,MM001,31-8-25,LÝ THANH ĐẠT,,4990000,Chị Hiếu,
24111,MM006-1004,MM006,04/07/2025,Hồ Minh Sơn,0970998025,9490000,Chị Hiếu,Trả góp 0%
24112,HD01003,MM023,02/02/2026,Đỗ Đức An,0856 124 831,6490000,Chị Yến,Trả góp 0%
24113,HD00965,MM021,20/07/2024,Phạm Hoài Nga,0398564152,3502000,Chị Duy,Khách hẹn lấy sau
24114,MM014-0989,MM014,21/06/2025,Lê Hoài Tú,0335334913,6490000,Chị Duy,Trả góp 0%
24115,HD00996,MM007,04/10/2025,Hoàng Gia Linh,0903144431,10080500,Anh Phong,
24116,HD01024,MM011,14/10/2024,Huỳnh Anh Sơn,0981450231,33291000,Anh Đạt,Trả góp 0%
24117,HD01007,MM015,3-3-25,Huỳnh Anh Sơn,0981450231,190000,Anh Phong,Khách hẹn lấy sau
24118,MM006-1005,MM006,10/06/2025,Ngo Xuan Phong,0701400856,3990000,Chị Trang,Trả góp 0%
24119,HD00990,MM014,23-8-24,Đỗ Thị Linh,0773022290,16752000,Chị Lan,
24120,HD00991,MM014,10/08/2026,Phan Thanh Lâm,84773040945,27990000,Chị Oanh,Khách hẹn lấy sau
24121,MM011-1025,MM011,22/05/2026,Lý Hoài Duy,0785908647,7581000,Chị Cường,Trả góp 0%
24122,HD00981,MM003,3-5-26,Ho Kim Duy,0785853001,2840500,Chị Vy,Đã xuất hóa đơn VAT
24123,HD01024,MM017,30/07/2025,Bùi Thị Trang,84882345563,11990000,Anh Tú,
24124,MM022-1031,MM022,22-5-25,Lý Thị Tú,0882 504 975,3490000,Anh Linh,Trả góp 0%
24125,MM019-1090,MM019,12-6-25,Phạm Bảo Tú,0824749847,108000,Anh Huy,
24126,MM017-1025,MM017,05/07/2025,Đỗ Xuân Như,0375982694,7590500,Chị Hiếu,
24127,MM015-1008,MM015,27/02/2026,Vũ Văn Sơn,,4741000,Chị Giang,Đã xuất hóa đơn VAT
24128,MM002-0994,MM002,5-4-26,Vũ Văn Sơn,0373572497,12990000,Chị Duy,
24129,HD01047,MM018,2024.12.01,Trần Ngọc Ngân,0394729805,26590500,Chị Sơn,Đã xuất hóa đơn VAT
24130,MM009-0972,MM009,2026.05.17,Trần Ngọc Ngân,0394729805,250000,Anh Khoa,
24131,HD01091,MM019,29-9-25,Trần Kim Phương,84970954623,9490000,Chị Vy,
24132,HD01013,MM024,23-11-24,Trần Kim Phương,0970954623,3490000,Chị Mỹ,
24133,HD00992,MM014,24-8-25,Ngô Gia Thu,0382296609,120000,,Trả góp 0%
24134,HD00966,MM012,2025.03.25,Ngo Gia Thu,0382296609,3780000,Chị Mỹ,Khách hẹn lấy sau
24135,HD01048,MM018,04/07/2025,Ngô Gia Thu,0382 296 609,7730500,Anh Đạt,Trả góp 0%
24136,HD01049,MM018,10-7-25,Bùi Quang Tuyết,0388546923,120000,Anh Khánh,Khách hẹn lấy sau
24137,HD00989,MM013,11/11/2024,BÙI THỊ TÂM,0966978695,590000,Chị Hà,
24138,HD00990,MM013,30/09/2025,Bùi Thị Tâm,,2990000,Chị Sơn,Khách hẹn lấy sau
24139,HD01092,MM019,2024.12.12,Hồ Hữu Nga,0905398099,36990000,Chị Cường,
24140,HD01096,MM001,23-7-26,Ngô Hữu Khoa,0845345428,27990000,,
24141,MM011-1026,MM011,11/12/2025,Ngô Hữu Khoa,0845345428,33291000,Chị Long,
24142,HD01050,MM018,2025.11.05,Ngô Hữu Khoa,0845345428,21840500,Chị Cường,Khách hẹn lấy sau
24143,MM016-0974,MM016,12/03/2026,Phan Tuấn Như,0775405734,45980000,Anh Yến,
24144,HD00966,MM021,10-12-25,Phan Tuấn Như,0775405734,12990000,Chị Huy,Khách hẹn lấy sau
24145,HD01051,MM018,02/10/2025,Đặng Gia Linh,0706 032 673,33291000,Chị Duy,Đã xuất hóa đơn VAT
24146,MM015-1009,MM015,29/12/2025,PHẠM BẢO PHÚC,0895124952,26590500,Anh Hiếu,
24147,HD00975,MM016,23/11/2025,Phạm Bảo Phúc,0895124952,53181000,Chị Nam,
24148,HD01013,MM010,19/01/2026,Đặng Hoài Hoa,0945848036,19171000,Anh Long,
24149,HD01093,MM019,01/09/2024,Hoàng Thanh Yến,84359332739,11831000,Anh Mai,Khách hẹn lấy sau
24150,HD01052,MM018,13/07/2024,Lý Minh Thảo,0837116596,4590000,Anh Nga,Đã xuất hóa đơn VAT
24151,MM017-1026,MM017,24-1-25,Hồ Kim Lan,0881919182,24422500,Anh Hiếu,Trả góp 0%
24152,HD00967,MM012,13-11-24,Ho Kim Lan,0881919182,4990000,Chị Sơn,Trả góp 0%
24153,MM004-0993,MM004,26/05/2025,Đỗ Xuân Giang,0939 109 693,4590000,Anh Vy,
24154,HD01004,MM023,8-3-26,Hồ Bảo Trung,0773011000,2490000,Anh Khoa,
24155,HD01006,MM006,11/06/2025,Phạm Hoài Hà,0982579118,25191000,Anh Huy,
24156,HD01005,MM023,31/07/2024,Phạm Hoài Hà,0982579118,17091000,Anh Đạt,Đã xuất hóa đơn VAT
24157,MM007-0997,MM007,20/02/2026,Phạm Hoài Hà,84982579118,26590500,Anh Hiếu,Khách hẹn lấy sau
24158,MM023-1006,MM023,23/09/2024,Vũ Văn Thắng,0348807032,23570000,Chị Cường,Trả góp 0%
24159,HD01027,MM017,10/01/2026,Vu Van Thang,0348807032,31100000,Anh Huy,
24160,MM014-0993,MM014,24/09/2024,Vu Van Thang,0348807032,3315500,Chị Long,
24161,HD01053,MM018,2025.07.04,Ngô Xuân Mai,84783654979,2990000,Anh Trung,
24162,MM009-0973,MM009,23/03/2025,Ngô Xuân Mai,0783654979,22990000,Chị Hiếu,Đã xuất hóa đơn VAT
24163,MM022-1032,MM022,08/09/2024,Vũ Quang Hiếu,0399666112,13.831.000đ,Chị Vy,
24164,HD01007,MM006,18-1-25,Vo Quang Thang,0940861960,304000,Anh Lan,
24165,MM007-0998,MM007,28/05/2026,Lý Quang Lan,0833460599,6490000,Anh Đạt,
24166,HD01008,MM006,2025.02.04,HOÀNG XUÂN VINH,0393240160,2241000,Anh Bình,Khách hẹn lấy sau
24167,MM006-1009,MM006,14/09/2025,Phạm Hữu Như,0862056295,37005500,Anh Trung,Khách hẹn lấy sau
24168,HD01027,MM011,20/03/2025,Pham Huu Nhu,0862056295,2840500,Anh Trung,
24169,HD00994,MM014,16-4-25,Trần Quang Nga,0887980712,6490000,Anh Tuyết,Đã xuất hóa đơn VAT
24170,MM001-1097,MM001,25/02/2026,Ly Van Thu,0330769479,35370500,Anh Khánh,
24171,MM023-1007,MM023,12/08/2024,Lý Văn Thu,0330769479,16071000,Anh Yến,Đã xuất hóa đơn VAT
24172,HD00991,MM013,28-8-26,Lê Thị Ngân,0850 295 091,27990000,Chị Hải,Khách hẹn lấy sau
24173,MM021-0967,MM021,27/08/2024,Trần Thanh Tú,0813119553,21980000,Chị Oanh,
24174,MM022-1033,MM022,09/04/2026,Lý Gia Phúc,0898029685,6165500,Chị Tuyết,
24175,MM010-1014,MM010,05/11/2025,Ngo Thanh Nam,0337650044,18321000,Chị Hiếu,
24176,HD01010,MM006,25-7-26,Trần Minh Nam,0849047575,1890000,Chị Giang,
24177,HD01028,MM011,31/10/2024,Đặng Văn Trung,,1701000,Chị Hải,Đã xuất hóa đơn VAT
24178,HD00986,MM005,18-12-25,Dương Xuân Trang,0880946137,4980000,Anh Linh,Khách hẹn lấy sau
24179,HD00987,MM005,14/05/2026,Dương Xuân Trang,0880 946 137,2490000,Anh Bình,Khách hẹn lấy sau
24180,HD00968,MM012,16/12/2024,Hồ Hoài Khoa,0383270206,7990000,Anh Khoa,
24181,HD00982,MM003,14/01/2025,Ho Van Phong,0357196965,3990000,Anh Linh,
24182,HD00983,MM003,31/07/2025,Phạm Tuấn Hạnh,0833 018 204,17091000,Chị An,
24183,HD00978,MM020,24-8-25,Phạm Tuấn Hạnh,0833018204,2490000,Anh Đạt,
24184,MM004-0994,MM004,27-3-25,Phạm Tuấn Hạnh,0833018204,17091000,Anh Tú,Khách hẹn lấy sau
24185,HD01094,MM019,2026.03.31,Pham Xuan Nhung,0347 964 465,33871000,Anh Hiếu,Trả góp 0%
24186,MM021-0968,MM021,24-5-26,Đỗ Tuấn Khoa,0367942822,120000,Anh Yến,Trả góp 0%
24187,MM021-0969,MM021,15/12/2024,Đỗ Tuấn Khoa,0367942822,24681000,Anh Thảo,Trả góp 0%
24188,HD01098,MM001,11-6-25,Phan Ngọc Vinh,0373765654,16031000,Chị Thắng,
24189,HD00984,MM003,2025.08.28,Hoàng Xuân Vy,0972209549,560500,Anh Tú,
24190,HD00995,MM014,2026.01.07,Hoàng Xuân Vy,0972 209 549,320000,Anh Duy,
24191,MM004-0995,MM004,09/08/2024,Hoàng Xuân Vy,0972209549,4811000,Anh Nga,
24192,MM009-0974,MM009,2025.11.16,Dương Đức Yến,0933365488,30390500,Anh Khoa,Trả góp 0%
24193,MM018-1054,MM018,15-3-25,Trần Anh Sơn,0338758058,6490000,Chị Hà,Trả góp 0%
24194,MM017-1028,MM017,28/06/2026,LÊ THỊ ĐẠT,0326314202,32702500,Anh Quyên,Đã xuất hóa đơn VAT
24195,HD00985,MM003,03/11/2024,Lê Thị Đạt,0326314202,2990000,Chị Nga,Đã xuất hóa đơn VAT
24196,HD01099,MM001,10/08/2026,Lê Thị Đạt,84326314202,11980000,,
24197,HD01015,MM010,2025.05.13,Lê Thị Đạt,0326314202,,Anh Lan,
24198,HD01029,MM017,29/01/2026,Hoang Hoai Nam,0963026780,22990000,Chị An,
24199,MM009-0975,MM009,19/06/2025,Đặng Thanh Nga,0379206887,7590500,Anh Hiếu,Trả góp 0%
24200,HD01029,MM011,24/08/2026,Đặng Thanh Nga,0379206887,5990000,Anh Lan,
24201,MM010-1016,MM010,19/05/2026,Vũ Anh Tâm,84935887380,9990000,Anh Thu,Khách hẹn lấy sau
24202,HD00996,MM014,11-8-25,Huỳnh Kim Lan,0395679532,9490000,Chị Nga,Khách hẹn lấy sau
24203,HD00996,MM004,20/07/2026,Lê Bảo Thu,0762329977,5990000,Chị Quân,Đã xuất hóa đơn VAT
24204,HD00997,MM014,30/06/2025,Phan Anh Lan,0899992228,5990000,Chị Ngân,
24205,HD01011,MM006,2026.01.05,Phan Anh Lan,0899 992 228,9990000,Anh Vy,Khách hẹn lấy sau
24206,MM020-0979,MM020,2026.08.03,Phan Anh Lan,0899992228,7590500,Chị Giang,
24207,HD01008,MM023,20/02/2025,Bui Ngoc Thu,84818651000,450000,Chị Cường,Khách hẹn lấy sau
24208,HD00999,MM007,2025.03.25,Vo Thanh Son,,6165500,Chị Ngân,
24209,MM002-0995,MM002,16-10-25,Ngo Minh Hanh,0894759000,6031000,Anh Yến,
24210,HD01017,MM010,2024.07.23,Hồ Đức Đạt,0326824786,6165500,Anh Lan,
24211,MM012-0969,MM012,07/04/2025,Hồ Đức Đạt,0326824786,5990000,Chị Oanh,
24212,MM003-0986,MM003,27/11/2025,ĐỖ VĂN PHƯƠNG,0778042281,531000,Anh Trung,Trả góp 0%
24213,HD00970,MM021,2026.05.07,Phan Bao Hai,0819892736,9015500,Chị Ngân,
24214,HD00976,MM016,23/06/2025,Phan Bao Hai,0819892736,17091000,Chị Cường,
24215,MM007-1000,MM007,2026.01.19,Hồ Thanh Hạnh,0776140841,36990000,Anh Tâm,
24216,MM019-1095,MM019,12-3-25,Dương Gia Thảo,0333673621,27046500,Chị Trang,
24217,MM020-0980,MM020,31/01/2026,Dương Gia Thảo,0333673621,9015500,Anh Khoa,Đã xuất hóa đơn VAT
24218,HD01100,MM001,2026.04.18,Hoàng Xuân Tâm,0382761614,22781000,Chị Nga,Khách hẹn lấy sau
24219,MM010-1018,MM010,26/08/2024,Vũ Xuân Như,0897285469,28791000,Anh Đạt,Khách hẹn lấy sau
24220,MM010-1019,MM010,2026.07.19,Huỳnh Minh Duy,0899089765,12787500,Chị Yến,
24221,HD01055,MM018,2-8-25,Le Anh Son,0385583843,7990000,Chị Giang,Khách hẹn lấy sau
24222,MM021-0971,MM021,22/03/2026,Đặng Bảo Hạnh,0917541412,5990000,Anh Phong,
24223,MM010-1020,MM010,07/12/2025,Dang Bao Hanh,0917541412,6604000,Chị Lâm,Đã xuất hóa đơn VAT
24224,MM022-1034,MM022,11/10/2025,Vũ Thanh Huy,0762128113,21480000,Chị Mỹ,Khách hẹn lấy sau
24225,MM024-1014,MM024,14/04/2025,Trần Đức Ngân,0849023341,9990000,Chị Đạt,Đã xuất hóa đơn VAT
